dteday,year,month,dayofweek,hour,workingday,holiday,season,weather,temperature,humidity,count
2011-12-16,0,12,4,10,1.0,0.0,4.0,1.0,10.9,58,132.0
2011-03-11,0,3,4,22,1.0,0.0,1.0,1.0,9.7,41,64.0
2012-07-18,1,7,2,22,1.0,0.0,3.0,1.0,33.9,48,288.0
2011-03-11,0,3,4,17,1.0,0.0,1.0,1.0,10.9,43,223.0
2012-12-19,1,12,2,2,1.0,0.0,4.0,1.0,6.5,60,3.0
2012-12-19,1,12,2,3,1.0,0.0,4.0,1.0,5.9,62,5.0
2012-12-19,1,12,2,4,1.0,0.0,4.0,1.0,5.4,64,7.0
2012-12-14,1,12,4,19,1.0,0.0,4.0,1.0,10.1,49,319.0
2012-12-14,1,12,4,18,1.0,0.0,4.0,1.0,9.3,52,455.0
2012-12-18,1,12,1,10,1.0,0.0,4.0,1.0,9.8,98,184.0
2012-12-14,1,12,4,17,1.0,0.0,4.0,1.0,8.2,56,622.0
2012-12-14,1,12,4,15,1.0,0.0,4.0,1.0,4.7,72,309.0
2012-12-14,1,12,4,14,1.0,0.0,4.0,1.0,1.9,87,299.0
2012-12-14,1,12,4,13,1.0,0.0,4.0,1.0,-1.6,94,313.0
2012-12-13,1,12,3,22,1.0,0.0,4.0,1.0,6.1,54,148.0
2012-12-14,1,12,4,12,1.0,0.0,4.0,1.0,-1.9,93,273.0
2012-12-14,1,12,4,10,1.0,0.0,4.0,1.0,-1.7,92,190.0
2012-06-26,1,6,1,11,1.0,0.0,3.0,1.0,16.8,54,235.0
2012-12-13,1,12,3,15,1.0,0.0,4.0,1.0,5.2,54,280.0
2012-06-25,1,6,0,13,1.0,0.0,3.0,1.0,27.3,57,260.0
2012-12-14,1,12,4,16,1.0,0.0,4.0,1.0,6.6,64,417.0
2012-12-18,1,12,1,9,1.0,0.0,4.0,1.0,10.7,97,326.0
2012-12-18,1,12,1,8,1.0,0.0,4.0,1.0,11.6,97,662.0
2012-12-18,1,12,1,7,1.0,0.0,4.0,1.0,12.1,97,355.0
2012-12-19,1,12,2,10,1.0,0.0,4.0,1.0,2.8,84,164.0
2012-12-19,1,12,2,9,1.0,0.0,4.0,1.0,2.2,88,317.0
2012-12-19,1,12,2,8,1.0,0.0,4.0,1.0,3.2,82,678.0
2012-12-18,1,12,1,22,1.0,0.0,4.0,1.0,9.6,55,132.0
2012-12-19,1,12,2,7,1.0,0.0,4.0,1.0,3.8,78,363.0
2012-12-19,1,12,2,5,1.0,0.0,4.0,1.0,4.8,67,31.0
2012-12-14,1,12,4,21,1.0,0.0,4.0,1.0,8.5,59,172.0
2012-06-22,1,6,4,12,1.0,0.0,3.0,1.0,27.5,70,254.0
2012-06-22,1,6,4,11,1.0,0.0,3.0,1.0,25.9,81,236.0
2011-12-19,0,12,0,11,1.0,0.0,4.0,1.0,-2.4,90,127.0
2011-01-05,0,1,2,22,1.0,0.0,1.0,1.0,2.6,44,42.0
2011-01-10,0,1,0,6,1.0,0.0,1.0,1.0,-4.2,48,31.0
2011-01-10,0,1,0,7,1.0,0.0,1.0,1.0,-4.3,51,77.0
2012-07-19,1,7,3,18,1.0,0.0,3.0,1.0,33.8,54,777.0
2012-07-19,1,7,3,20,1.0,0.0,3.0,1.0,32.2,53,505.0
2012-07-19,1,7,3,7,1.0,0.0,3.0,1.0,25.0,86,473.0
2011-01-06,0,1,3,16,1.0,0.0,1.0,1.0,2.3,35,86.0
2012-07-20,1,7,4,1,1.0,0.0,3.0,1.0,25.8,91,11.0
2012-07-25,1,7,2,11,1.0,0.0,3.0,1.0,21.5,68,281.0
2011-01-06,0,1,3,14,1.0,0.0,1.0,1.0,-1.4,52,70.0
2012-07-26,1,7,3,2,1.0,0.0,3.0,1.0,24.5,56,21.0
2012-07-25,1,7,2,10,1.0,0.0,3.0,1.0,22.1,65,231.0
2011-01-06,0,1,3,18,1.0,0.0,1.0,1.0,3.4,38,163.0
2011-01-06,0,1,3,19,1.0,0.0,1.0,1.0,3.4,39,112.0
2011-01-10,0,1,0,5,1.0,0.0,1.0,1.0,-3.9,47,3.0
2011-01-10,0,1,0,4,1.0,0.0,1.0,1.0,-3.6,46,3.0
2011-01-10,0,1,0,3,1.0,0.0,1.0,1.0,-3.4,46,1.0
2012-07-25,1,7,2,15,1.0,0.0,3.0,1.0,26.3,41,317.0
2011-01-10,0,1,0,2,1.0,0.0,1.0,1.0,-3.2,46,3.0
2011-01-10,0,1,0,0,1.0,0.0,1.0,1.0,-2.7,43,5.0
2012-07-19,1,7,3,19,1.0,0.0,3.0,1.0,34.0,49,533.0
2012-07-19,1,7,3,10,1.0,0.0,3.0,1.0,24.4,90,198.0
2011-01-06,0,1,3,17,1.0,0.0,1.0,1.0,3.1,39,172.0
2011-01-05,0,1,2,20,1.0,0.0,1.0,1.0,4.1,39,89.0
2011-01-03,0,1,0,11,1.0,0.0,1.0,1.0,-1.8,38,51.0
2011-01-05,0,1,2,6,1.0,0.0,1.0,1.0,-2.7,75,33.0
2012-07-25,1,7,2,12,1.0,0.0,3.0,1.0,22.8,61,310.0
2012-07-25,1,7,2,13,1.0,0.0,3.0,1.0,24.2,50,312.0
2012-07-24,1,7,1,1,1.0,0.0,3.0,1.0,27.3,67,17.0
2011-01-03,0,1,0,9,1.0,0.0,1.0,1.0,-1.4,38,88.0
2011-01-03,0,1,0,10,1.0,0.0,1.0,1.0,-1.6,37,44.0
2012-07-18,1,7,2,3,1.0,0.0,3.0,1.0,29.1,57,4.0
2012-07-18,1,7,2,4,1.0,0.0,3.0,1.0,28.5,61,6.0
2012-07-18,1,7,2,5,1.0,0.0,3.0,1.0,27.9,62,46.0
2012-07-24,1,7,1,2,1.0,0.0,3.0,1.0,26.6,70,16.0
2012-07-23,1,7,0,16,1.0,0.0,3.0,1.0,30.0,59,457.0
2012-07-23,1,7,0,17,1.0,0.0,3.0,1.0,30.8,54,847.0
2012-07-23,1,7,0,18,1.0,0.0,3.0,1.0,30.8,52,741.0
2012-07-23,1,7,0,19,1.0,0.0,3.0,1.0,29.9,60,582.0
2012-07-23,1,7,0,20,1.0,0.0,3.0,1.0,30.3,58,403.0
2012-07-23,1,7,0,21,1.0,0.0,3.0,1.0,30.3,57,296.0
2011-01-05,0,1,2,19,1.0,0.0,1.0,1.0,4.1,39,132.0
2012-07-23,1,7,0,22,1.0,0.0,3.0,1.0,30.3,57,209.0
2012-07-23,1,7,0,23,1.0,0.0,3.0,1.0,29.4,62,114.0
2012-07-24,1,7,1,0,1.0,0.0,3.0,1.0,28.4,67,64.0
2011-01-04,0,1,1,21,1.0,0.0,1.0,1.0,5.3,46,48.0
2011-01-04,0,1,1,20,1.0,0.0,1.0,1.0,6.8,40,54.0
2011-01-04,0,1,1,19,1.0,0.0,1.0,1.0,6.7,40,112.0
2011-01-04,0,1,1,18,1.0,0.0,1.0,1.0,6.3,42,182.0
2012-07-19,1,7,3,11,1.0,0.0,3.0,1.0,24.6,91,216.0
2012-07-19,1,7,3,12,1.0,0.0,3.0,1.0,25.9,87,274.0
2012-07-19,1,7,3,13,1.0,0.0,3.0,1.0,27.4,80,254.0
2012-07-19,1,7,3,14,1.0,0.0,3.0,1.0,29.0,72,197.0
2012-12-18,1,12,1,11,1.0,0.0,4.0,1.0,9.0,98,269.0
2012-12-14,1,12,4,11,1.0,0.0,4.0,1.0,-1.8,93,211.0
2011-12-19,0,12,0,0,1.0,0.0,4.0,1.0,2.7,64,17.0
2011-12-19,0,12,0,10,1.0,0.0,4.0,1.0,-2.6,91,108.0
2011-12-19,0,12,0,9,1.0,0.0,4.0,1.0,-2.7,91,183.0
2011-12-19,0,12,0,8,1.0,0.0,4.0,1.0,-2.6,91,397.0
2011-12-19,0,12,0,7,1.0,0.0,4.0,1.0,-2.5,90,191.0
2011-12-19,0,12,0,6,1.0,0.0,4.0,1.0,-2.2,89,68.0
2011-12-19,0,12,0,5,1.0,0.0,4.0,1.0,-2.0,88,21.0
2011-12-19,0,12,0,4,1.0,0.0,4.0,1.0,-1.8,86,4.0
2011-12-19,0,12,0,3,1.0,0.0,4.0,1.0,-1.6,85,3.0
2011-12-19,0,12,0,2,1.0,0.0,4.0,1.0,-1.2,83,3.0
2012-06-25,1,6,0,11,1.0,0.0,3.0,1.0,22.8,78,181.0
2011-12-19,0,12,0,14,1.0,0.0,4.0,1.0,0.5,82,137.0
2012-06-22,1,6,4,10,1.0,0.0,3.0,1.0,25.6,79,185.0
2011-12-15,0,12,3,0,1.0,0.0,4.0,1.0,7.2,71,50.0
2011-12-14,0,12,2,1,1.0,0.0,4.0,1.0,1.6,71,8.0
2011-12-13,0,12,1,23,1.0,0.0,4.0,1.0,3.6,65,59.0
2012-12-19,1,12,2,21,1.0,0.0,4.0,1.0,10.9,53,168.0
2012-12-19,1,12,2,22,1.0,0.0,4.0,1.0,9.9,56,129.0
2012-12-19,1,12,2,23,1.0,0.0,4.0,1.0,9.5,57,88.0
2012-12-20,1,12,3,1,1.0,0.0,4.0,1.0,7.4,64,20.0
2011-12-14,0,12,2,0,1.0,0.0,4.0,1.0,2.5,68,22.0
2012-12-18,1,12,1,13,1.0,0.0,4.0,1.0,8.0,98,286.0
2012-01-13,1,1,4,23,1.0,0.0,1.0,1.0,2.0,37,65.0
2012-12-18,1,12,1,20,1.0,0.0,4.0,1.0,11.7,59,268.0
2012-12-18,1,12,1,15,1.0,0.0,4.0,1.0,11.1,88,246.0
2011-01-10,0,1,0,1,1.0,0.0,1.0,1.0,-3.1,45,1.0
2012-07-19,1,7,3,16,1.0,0.0,3.0,1.0,31.5,62,358.0
2012-07-26,1,7,3,7,1.0,0.0,3.0,1.0,22.6,79,495.0
2012-07-19,1,7,3,17,1.0,0.0,3.0,1.0,32.8,58,771.0
2011-01-06,0,1,3,20,1.0,0.0,1.0,1.0,3.4,39,69.0
2012-07-25,1,7,2,14,1.0,0.0,3.0,1.0,25.2,45,247.0
2011-02-10,0,2,3,10,1.0,0.0,1.0,1.0,-2.4,46,35.0
2011-02-10,0,2,3,13,1.0,0.0,1.0,1.0,-3.7,44,62.0
2011-12-14,0,12,2,23,1.0,0.0,4.0,1.0,7.5,69,51.0
2012-06-25,1,6,0,14,1.0,0.0,3.0,1.0,30.1,45,251.0
2012-06-26,1,6,1,0,1.0,0.0,3.0,1.0,25.9,29,37.0
2012-06-26,1,6,1,12,1.0,0.0,3.0,1.0,18.1,49,308.0
2012-06-22,1,6,4,9,1.0,0.0,3.0,1.0,25.9,76,333.0
2011-12-20,0,12,1,21,1.0,0.0,4.0,1.0,11.8,68,143.0
2011-12-19,0,12,0,12,1.0,0.0,4.0,1.0,-2.4,91,141.0
2011-12-20,0,12,1,20,1.0,0.0,4.0,1.0,12.8,61,147.0
2011-12-20,0,12,1,18,1.0,0.0,4.0,1.0,10.0,72,411.0
2011-12-20,0,12,1,17,1.0,0.0,4.0,1.0,10.4,69,431.0
2011-12-20,0,12,1,16,1.0,0.0,4.0,1.0,10.1,71,238.0
2011-12-20,0,12,1,19,1.0,0.0,4.0,1.0,13.1,59,224.0
2012-06-25,1,6,0,10,1.0,0.0,3.0,1.0,22.2,80,184.0
2011-12-19,0,12,0,1,1.0,0.0,4.0,1.0,-0.5,81,11.0
2012-12-18,1,12,1,16,1.0,0.0,4.0,1.0,12.7,74,363.0
2012-12-18,1,12,1,14,1.0,0.0,4.0,1.0,9.3,95,247.0
2012-01-13,1,1,4,3,1.0,0.0,1.0,1.0,10.2,88,7.0
2012-07-18,1,7,2,1,1.0,0.0,3.0,1.0,31.1,47,16.0
2012-07-18,1,7,2,2,1.0,0.0,3.0,1.0,29.9,52,8.0
2011-02-09,0,2,2,3,1.0,0.0,1.0,1.0,-3.4,31,2.0
2011-02-09,0,2,2,2,1.0,0.0,1.0,1.0,-2.7,31,3.0
2011-02-09,0,2,2,1,1.0,0.0,1.0,1.0,-2.1,33,7.0
2011-02-09,0,2,2,0,1.0,0.0,1.0,1.0,-1.2,34,17.0
2011-02-02,0,2,2,17,1.0,0.0,1.0,1.0,11.1,95,190.0
2011-05-16,0,5,0,0,1.0,0.0,2.0,1.0,19.7,90,38.0
2011-05-16,0,5,0,1,1.0,0.0,2.0,1.0,18.0,96,14.0
2011-05-16,0,5,0,2,1.0,0.0,2.0,1.0,17.7,97,13.0
2011-05-16,0,5,0,3,1.0,0.0,2.0,1.0,17.6,98,4.0
2011-05-16,0,5,0,4,1.0,0.0,2.0,1.0,16.9,99,6.0
2011-02-09,0,2,2,5,1.0,0.0,1.0,1.0,-4.8,33,7.0
2011-05-16,0,5,0,5,1.0,0.0,2.0,1.0,16.5,99,21.0
2011-05-16,0,5,0,7,1.0,0.0,2.0,1.0,15.2,98,272.0
2011-05-16,0,5,0,8,1.0,0.0,2.0,1.0,15.0,98,394.0
2011-01-21,0,1,4,13,1.0,0.0,1.0,1.0,-1.5,59,73.0
2011-01-21,0,1,4,12,1.0,0.0,1.0,1.0,-1.2,60,78.0
2011-01-21,0,1,4,11,1.0,0.0,1.0,1.0,-0.5,63,59.0
2011-01-21,0,1,4,22,1.0,0.0,1.0,1.0,-2.7,28,34.0
2011-01-21,0,1,4,10,1.0,0.0,1.0,1.0,0.6,72,63.0
2011-01-21,0,1,4,8,1.0,0.0,1.0,1.0,1.5,95,217.0
2011-01-21,0,1,4,7,1.0,0.0,1.0,1.0,1.6,93,68.0
2011-01-21,0,1,4,6,1.0,0.0,1.0,1.0,1.9,88,27.0
2011-05-16,0,5,0,6,1.0,0.0,2.0,1.0,15.9,99,104.0
2011-02-09,0,2,2,6,1.0,0.0,1.0,1.0,-5.3,34,43.0
2011-05-16,0,5,0,9,1.0,0.0,2.0,1.0,15.0,98,194.0
2011-05-16,0,5,0,10,1.0,0.0,2.0,1.0,14.8,98,112.0
2011-02-09,0,2,2,13,1.0,0.0,1.0,1.0,-4.6,33,69.0
2011-02-09,0,2,2,9,1.0,0.0,1.0,1.0,-5.4,36,123.0
2011-02-09,0,2,2,8,1.0,0.0,1.0,1.0,-5.3,36,199.0
2011-02-09,0,2,2,7,1.0,0.0,1.0,1.0,-5.1,35,99.0
2011-05-16,0,5,0,13,1.0,0.0,2.0,1.0,17.3,88,214.0
2011-05-16,0,5,0,14,1.0,0.0,2.0,1.0,18.5,83,193.0
2011-05-16,0,5,0,15,1.0,0.0,2.0,1.0,20.1,77,165.0
2011-05-16,0,5,0,17,1.0,0.0,2.0,1.0,22.0,74,274.0
2011-05-16,0,5,0,19,1.0,0.0,2.0,1.0,24.6,61,308.0
2011-05-16,0,5,0,20,1.0,0.0,2.0,1.0,24.0,64,198.0
2011-05-16,0,5,0,12,1.0,0.0,2.0,1.0,16.1,92,209.0
2011-05-11,0,5,2,13,1.0,0.0,2.0,1.0,15.7,78,193.0
2011-05-11,0,5,2,15,1.0,0.0,2.0,1.0,18.6,63,179.0
2011-05-11,0,5,2,16,1.0,0.0,2.0,1.0,19.7,58,289.0
2011-05-11,0,5,2,17,1.0,0.0,2.0,1.0,20.8,54,259.0
2011-05-11,0,5,2,18,1.0,0.0,2.0,1.0,21.7,51,274.0
2011-05-11,0,5,2,19,1.0,0.0,2.0,1.0,23.0,48,401.0
2011-05-11,0,5,2,20,1.0,0.0,2.0,1.0,23.3,46,273.0
2011-05-11,0,5,2,21,1.0,0.0,2.0,1.0,23.0,46,234.0
2011-05-11,0,5,2,22,1.0,0.0,2.0,1.0,22.2,48,146.0
2011-05-11,0,5,2,23,1.0,0.0,2.0,1.0,20.8,54,81.0
2011-05-11,0,5,2,14,1.0,0.0,2.0,1.0,17.2,70,177.0
2011-05-16,0,5,0,11,1.0,0.0,2.0,1.0,15.3,97,185.0
2011-01-21,0,1,4,5,1.0,0.0,1.0,1.0,1.7,81,5.0
2012-07-17,1,7,1,6,1.0,0.0,3.0,1.0,25.1,85,213.0
2011-01-21,0,1,4,14,1.0,0.0,1.0,1.0,-1.2,54,62.0
2011-01-21,0,1,4,23,1.0,0.0,1.0,1.0,-3.5,29,27.0
2011-02-02,0,2,2,16,1.0,0.0,1.0,1.0,8.4,99,103.0
2011-02-02,0,2,2,15,1.0,0.0,1.0,1.0,5.3,99,76.0
2011-02-02,0,2,2,14,1.0,0.0,1.0,1.0,4.0,100,63.0
2011-02-02,0,2,2,13,1.0,0.0,1.0,1.0,3.7,100,75.0
2011-02-08,0,2,1,8,1.0,0.0,1.0,1.0,2.9,98,243.0
2011-02-08,0,2,1,6,1.0,0.0,1.0,1.0,3.4,98,39.0
2011-02-08,0,2,1,5,1.0,0.0,1.0,1.0,2.9,99,2.0
2011-02-08,0,2,1,4,1.0,0.0,1.0,1.0,3.5,98,3.0
2011-02-07,0,2,0,22,1.0,0.0,1.0,1.0,7.3,73,37.0
2011-02-07,0,2,0,21,1.0,0.0,1.0,1.0,8.6,65,78.0
2011-02-08,0,2,1,15,1.0,0.0,1.0,1.0,1.1,52,51.0
2011-02-08,0,2,1,7,1.0,0.0,1.0,1.0,2.8,99,100.0
2011-02-08,0,2,1,23,1.0,0.0,1.0,1.0,-0.2,33,12.0
2011-02-08,0,2,1,9,1.0,0.0,1.0,1.0,2.6,98,135.0
2011-01-12,0,1,2,9,1.0,0.0,1.0,1.0,-5.7,87,81.0
2011-01-12,0,1,2,8,1.0,0.0,1.0,1.0,-5.2,90,128.0
2011-01-12,0,1,2,7,1.0,0.0,1.0,1.0,-4.2,91,54.0
2011-12-28,0,12,2,3,1.0,0.0,1.0,1.0,6.5,96,4.0
2011-12-28,0,12,2,5,1.0,0.0,1.0,1.0,5.4,93,9.0
2011-12-28,0,12,2,7,1.0,0.0,1.0,1.0,5.0,82,110.0
2011-12-28,0,12,2,22,1.0,0.0,1.0,1.0,3.9,41,33.0
2011-12-28,0,12,2,21,1.0,0.0,1.0,1.0,4.9,40,70.0
2011-02-08,0,2,1,21,1.0,0.0,1.0,1.0,2.1,35,54.0
2011-02-08,0,2,1,12,1.0,0.0,1.0,1.0,0.5,86,65.0
2011-02-08,0,2,1,20,1.0,0.0,1.0,1.0,2.4,36,56.0
2011-02-08,0,2,1,10,1.0,0.0,1.0,1.0,2.7,94,48.0
2011-08-04,0,8,3,13,1.0,0.0,3.0,1.0,25.6,81,205.0
2012-07-17,1,7,1,15,1.0,0.0,3.0,1.0,33.0,45,244.0
2011-01-21,0,1,4,15,1.0,0.0,1.0,1.0,-0.7,48,65.0
2011-01-21,0,1,4,16,1.0,0.0,1.0,1.0,-0.4,40,97.0
2011-01-21,0,1,4,18,1.0,0.0,1.0,1.0,-0.7,33,120.0
2011-08-01,0,8,0,20,1.0,0.0,3.0,1.0,36.2,30,305.0
2011-08-01,0,8,0,19,1.0,0.0,3.0,1.0,36.0,31,413.0
2011-08-01,0,8,0,18,1.0,0.0,3.0,1.0,36.2,28,543.0
2011-08-01,0,8,0,17,1.0,0.0,3.0,1.0,35.6,29,514.0
2011-08-01,0,8,0,16,1.0,0.0,3.0,1.0,34.5,31,231.0
2011-08-01,0,8,0,15,1.0,0.0,3.0,1.0,33.1,35,129.0
2011-08-01,0,8,0,14,1.0,0.0,3.0,1.0,31.1,43,123.0
2011-08-01,0,8,0,13,1.0,0.0,3.0,1.0,28.4,56,150.0
2011-08-01,0,8,0,12,1.0,0.0,3.0,1.0,25.7,73,168.0
2011-08-01,0,8,0,11,1.0,0.0,3.0,1.0,22.7,88,119.0
2011-08-01,0,8,0,9,1.0,0.0,3.0,1.0,23.3,81,166.0
2011-08-01,0,8,0,8,1.0,0.0,3.0,1.0,23.9,80,382.0
2011-08-01,0,8,0,7,1.0,0.0,3.0,1.0,24.7,74,282.0
2011-08-01,0,8,0,6,1.0,0.0,3.0,1.0,26.0,74,100.0
2011-08-01,0,8,0,5,1.0,0.0,3.0,1.0,26.6,72,26.0
2011-08-01,0,8,0,4,1.0,0.0,3.0,1.0,27.1,71,4.0
2011-02-08,0,2,1,11,1.0,0.0,1.0,1.0,1.7,90,50.0
2011-05-12,0,5,3,1,1.0,0.0,2.0,1.0,17.5,65,17.0
2011-01-21,0,1,4,9,1.0,0.0,1.0,1.0,1.5,89,166.0
2012-07-17,1,7,1,5,1.0,0.0,3.0,1.0,25.7,85,38.0
2012-07-13,1,7,4,21,1.0,0.0,3.0,1.0,29.2,46,299.0
2011-02-08,0,2,1,22,1.0,0.0,1.0,1.0,1.1,34,29.0
2011-01-24,0,1,0,4,1.0,0.0,1.0,1.0,-6.2,34,1.0
2011-01-24,0,1,0,3,1.0,0.0,1.0,1.0,-5.8,33,1.0
2011-01-24,0,1,0,1,1.0,0.0,1.0,1.0,-4.8,30,1.0
2011-08-02,0,8,1,14,1.0,0.0,3.0,1.0,29.0,48,159.0
2011-08-02,0,8,1,15,1.0,0.0,3.0,1.0,30.7,38,168.0
2011-03-01,0,3,1,3,1.0,0.0,1.0,1.0,6.3,88,2.0
2011-03-01,0,3,1,14,1.0,0.0,1.0,1.0,1.7,50,79.0
2011-03-01,0,3,1,13,1.0,0.0,1.0,1.0,0.5,56,78.0
2011-03-01,0,3,1,12,1.0,0.0,1.0,1.0,0.1,60,86.0
2011-03-01,0,3,1,11,1.0,0.0,1.0,1.0,0.7,57,56.0
2011-01-24,0,1,0,5,1.0,0.0,1.0,1.0,-6.5,35,5.0
2011-03-01,0,3,1,10,1.0,0.0,1.0,1.0,1.4,56,68.0
2011-03-01,0,3,1,8,1.0,0.0,1.0,1.0,3.0,58,214.0
2011-03-01,0,3,1,7,1.0,0.0,1.0,1.0,4.0,63,107.0
2011-03-01,0,3,1,6,1.0,0.0,1.0,1.0,3.8,62,46.0
2011-03-01,0,3,1,15,1.0,0.0,1.0,1.0,3.1,45,64.0
2011-03-01,0,3,1,5,1.0,0.0,1.0,1.0,4.7,72,2.0
2011-03-01,0,3,1,4,1.0,0.0,1.0,1.0,5.4,82,1.0
2011-03-01,0,3,1,2,1.0,0.0,1.0,1.0,7.5,92,4.0
2011-03-01,0,3,1,1,1.0,0.0,1.0,1.0,9.3,92,3.0
2011-02-22,0,2,1,10,1.0,0.0,1.0,1.0,-2.9,79,44.0
2012-07-05,1,7,3,5,1.0,0.0,3.0,1.0,28.1,65,29.0
2011-03-01,0,3,1,9,1.0,0.0,1.0,1.0,2.2,56,124.0
2011-01-24,0,1,0,6,1.0,0.0,1.0,1.0,-6.9,36,15.0
2011-01-24,0,1,0,7,1.0,0.0,1.0,1.0,-6.8,37,84.0
2011-01-24,0,1,0,8,1.0,0.0,1.0,1.0,-7.4,39,177.0
2011-07-12,0,7,1,23,1.0,0.0,3.0,1.0,34.5,40,79.0
2012-06-22,1,6,4,7,1.0,0.0,3.0,1.0,26.4,75,359.0
2011-08-01,0,8,0,0,1.0,0.0,3.0,1.0,30.5,60,29.0
2011-08-01,0,8,0,1,1.0,0.0,3.0,1.0,29.0,67,17.0
2011-08-01,0,8,0,2,1.0,0.0,3.0,1.0,28.1,71,11.0
2011-01-24,0,1,0,10,1.0,0.0,1.0,1.0,-8.5,42,40.0
2011-08-01,0,8,0,3,1.0,0.0,3.0,1.0,27.5,71,4.0
2011-08-04,0,8,3,10,1.0,0.0,3.0,1.0,24.5,86,113.0
2011-08-04,0,8,3,9,1.0,0.0,3.0,1.0,24.7,84,187.0
2011-01-21,0,1,4,19,1.0,0.0,1.0,1.0,-0.6,32,96.0
2011-01-21,0,1,4,17,1.0,0.0,1.0,1.0,-0.5,35,161.0
2011-08-02,0,8,1,4,1.0,0.0,3.0,1.0,26.5,60,10.0
2011-08-02,0,8,1,5,1.0,0.0,3.0,1.0,25.9,64,21.0
2011-01-24,0,1,0,0,1.0,0.0,1.0,1.0,-4.2,28,7.0
2011-08-02,0,8,1,10,1.0,0.0,3.0,1.0,23.9,70,140.0
2011-08-02,0,8,1,9,1.0,0.0,3.0,1.0,24.2,66,213.0
2011-01-21,0,1,4,21,1.0,0.0,1.0,1.0,-1.8,29,41.0
2011-01-21,0,1,4,20,1.0,0.0,1.0,1.0,-1.1,30,53.0
2011-01-24,0,1,0,11,1.0,0.0,1.0,1.0,-8.7,44,46.0
2011-08-02,0,8,1,8,1.0,0.0,3.0,1.0,24.5,63,435.0
2011-08-02,0,8,1,7,1.0,0.0,3.0,1.0,24.9,59,335.0
2011-08-02,0,8,1,6,1.0,0.0,3.0,1.0,25.5,66,117.0
2011-01-24,0,1,0,9,1.0,0.0,1.0,1.0,-8.1,41,102.0
2011-02-10,0,2,3,8,1.0,0.0,1.0,1.0,-2.2,61,178.0
2011-02-10,0,2,3,7,1.0,0.0,1.0,1.0,-2.0,66,99.0
2011-02-10,0,2,3,18,1.0,0.0,1.0,1.0,-0.6,28,160.0
2011-02-11,0,2,4,11,1.0,0.0,1.0,1.0,-6.6,72,64.0
2011-02-07,0,2,0,7,1.0,0.0,1.0,1.0,-0.6,83,95.0
2011-02-07,0,2,0,6,1.0,0.0,1.0,1.0,-1.1,87,30.0
2011-02-07,0,2,0,5,1.0,0.0,1.0,1.0,-0.7,86,10.0
2011-02-07,0,2,0,4,1.0,0.0,1.0,1.0,-0.2,85,2.0
2011-02-07,0,2,0,3,1.0,0.0,1.0,1.0,0.5,84,1.0
2011-02-07,0,2,0,2,1.0,0.0,1.0,1.0,1.1,82,3.0
2011-02-07,0,2,0,11,1.0,0.0,1.0,1.0,-0.8,88,47.0
2011-02-07,0,2,0,1,1.0,0.0,1.0,1.0,2.2,79,5.0
2012-07-17,1,7,1,13,1.0,0.0,3.0,1.0,29.3,59,221.0
2012-07-17,1,7,1,14,1.0,0.0,3.0,1.0,31.3,52,214.0
2012-07-17,1,7,1,16,1.0,0.0,3.0,1.0,34.4,39,381.0
2012-07-17,1,7,1,3,1.0,0.0,3.0,1.0,27.1,79,3.0
2012-07-17,1,7,1,17,1.0,0.0,3.0,1.0,35.5,35,770.0
2012-07-17,1,7,1,18,1.0,0.0,3.0,1.0,36.3,33,772.0
2012-07-17,1,7,1,19,1.0,0.0,3.0,1.0,36.0,35,547.0
2011-02-07,0,2,0,0,1.0,0.0,1.0,1.0,4.0,73,15.0
2011-02-09,0,2,2,10,1.0,0.0,1.0,1.0,-5.4,36,59.0
2011-02-08,0,2,1,19,1.0,0.0,1.0,1.0,2.5,36,101.0
2011-02-08,0,2,1,18,1.0,0.0,1.0,1.0,1.9,39,152.0
2011-02-08,0,2,1,17,1.0,0.0,1.0,1.0,1.7,40,176.0
2011-02-08,0,2,1,16,1.0,0.0,1.0,1.0,1.4,44,83.0
2011-02-08,0,2,1,14,1.0,0.0,1.0,1.0,0.6,66,64.0
2011-02-09,0,2,2,14,1.0,0.0,1.0,1.0,-3.1,30,58.0
2011-02-07,0,2,0,9,1.0,0.0,1.0,1.0,-1.3,87,118.0
2011-12-28,0,12,2,20,1.0,0.0,1.0,1.0,5.6,40,79.0
2011-02-07,0,2,0,10,1.0,0.0,1.0,1.0,-1.3,88,55.0
2011-08-02,0,8,1,16,1.0,0.0,3.0,1.0,32.2,31,274.0
2011-02-11,0,2,4,12,1.0,0.0,1.0,1.0,-6.7,81,71.0
2012-07-05,1,7,3,6,1.0,0.0,3.0,1.0,27.5,65,133.0
2011-02-11,0,2,4,10,1.0,0.0,1.0,1.0,-6.5,63,44.0
2011-03-08,0,3,1,9,1.0,0.0,1.0,1.0,-1.0,75,151.0
2012-07-05,1,7,3,4,1.0,0.0,3.0,1.0,28.6,64,7.0
2012-07-02,1,7,0,6,1.0,0.0,3.0,1.0,24.6,71,136.0
2012-07-02,1,7,0,7,1.0,0.0,3.0,1.0,25.2,56,398.0
2012-07-02,1,7,0,8,1.0,0.0,3.0,1.0,24.6,56,568.0
2012-07-02,1,7,0,9,1.0,0.0,3.0,1.0,23.8,57,295.0
2012-07-02,1,7,0,10,1.0,0.0,3.0,1.0,23.1,65,174.0
2012-07-02,1,7,0,11,1.0,0.0,3.0,1.0,23.5,72,201.0
